agent_code,performance_level,new_policy_count_baseline,ANBP_value_baseline,net_income_baseline,overall_conversion_rate_baseline,unique_proposals_last_21_days_baseline,unique_customers_baseline,new_policy_count_target,ANBP_value_target,net_income_target,overall_conversion_rate_target,unique_proposals_last_21_days_target,unique_customers_target,intervention_start_date,first_checkpoint,second_checkpoint,final_evaluation,new_policy_count_first_checkpoint,ANBP_value_first_checkpoint,net_income_first_checkpoint,overall_conversion_rate_first_checkpoint,unique_proposals_last_21_days_first_checkpoint,unique_customers_first_checkpoint,new_policy_count_second_checkpoint,ANBP_value_second_checkpoint,net_income_second_checkpoint,overall_conversion_rate_second_checkpoint,unique_proposals_last_21_days_second_checkpoint,unique_customers_second_checkpoint,new_policy_count_final_evaluation,ANBP_value_final_evaluation,net_income_final_evaluation,overall_conversion_rate_final_evaluation,unique_proposals_last_21_days_final_evaluation,unique_customers_final_evaluation,improvement_status
9d0bde50,Low,0.0,0.0,420872.0,0.0,2.0,15.0,0.0,0.0,547133.6,0.0,2.6,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9d0bde50,Medium,19.666666666666668,785652.3333333334,170392.66666666666,1.275730994152047,7.0,18.333333333333332,23.6,942782.8,204471.19999999998,1.5308771929824563,8.4,21.999999999999996,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9d27a440,High,28.875,1567834.5,310192.625,1.33702893876849,14.0,16.875,31.762500000000003,1724617.9500000002,341211.8875,1.4707318326453391,15.400000000000002,18.5625,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9d27a440,Low,0.0,0.0,298875.0,0.0,13.0,15.4,0.0,0.0,388537.5,0.0,16.900000000000002,20.02,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9d27a440,Medium,18.142857142857142,569708.4285714285,108454.71428571429,1.4549081035923142,4.142857142857143,16.714285714285715,21.77142857142857,683650.1142857142,130145.65714285715,1.745889724310777,4.9714285714285715,20.057142857142857,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9db596eb,High,27.5,1621572.0,382348.5,1.2066666666666666,12.5,8.5,30.250000000000004,1783729.2000000002,420583.35000000003,1.3273333333333333,13.750000000000002,9.350000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9db596eb,Low,0.0,0.0,219840.0,0.0,8.0,13.0,0.0,0.0,285792.0,0.0,10.4,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9dc48356,Medium,20.0,747825.6666666666,105274.66666666667,1.3720238095238095,6.666666666666667,11.666666666666666,24.0,897390.7999999999,126329.6,1.6464285714285714,8.0,13.999999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e2e849a,High,29.666666666666668,1522403.1666666667,297116.0,1.3283430540904746,15.166666666666666,15.333333333333334,32.63333333333334,1674643.4833333336,326827.60000000003,1.461177359499522,16.683333333333334,16.866666666666667,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e2e849a,Low,0.0,0.0,93179.75,0.0,13.0,14.25,0.0,0.0,121133.675,0.0,16.900000000000002,18.525000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e2e849a,Medium,17.7,889528.5,163754.3,1.7743206793206792,4.4,14.9,21.24,1067434.2,196505.15999999997,2.1291848151848147,5.28,17.88,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e301c4f,High,28.0,1664814.6666666667,336310.6666666667,1.2365047947504086,14.222222222222221,13.666666666666666,30.800000000000004,1831296.1333333335,369941.7333333334,1.3601552742254497,15.644444444444446,15.033333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e301c4f,Low,0.0,0.0,205317.5,0.0,10.0,16.0,0.0,0.0,266912.75,0.0,13.0,20.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e301c4f,Medium,15.222222222222221,617531.1111111111,120223.77777777778,1.4805731305731307,4.888888888888889,14.666666666666666,18.266666666666666,741037.3333333334,144268.53333333333,1.7766877566877568,5.866666666666667,17.599999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e32a219,High,26.23076923076923,1245416.8461538462,224556.15384615384,1.1974363412116449,14.076923076923077,15.846153846153847,28.853846153846156,1369958.530769231,247011.76923076925,1.3171799753328095,15.484615384615386,17.430769230769233,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e32a219,Low,0.0,0.0,256392.0,0.0,10.0,14.333333333333334,0.0,0.0,333309.60000000003,0.0,13.0,18.633333333333336,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e32a219,Medium,18.75,965478.25,194469.5,1.7211538461538463,3.5,16.5,22.5,1158573.9,233363.4,2.0653846153846156,4.2,19.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e6b324e,High,26.857142857142858,1434806.2857142857,258984.57142857142,1.2571522331302103,14.0,17.142857142857142,29.542857142857144,1578286.9142857143,284883.02857142856,1.3828674564432315,15.400000000000002,18.857142857142858,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e6b324e,Low,0.0,0.0,65826.0,0.0,17.0,19.0,0.0,0.0,85573.8,0.0,22.1,24.7,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9e6b324e,Medium,18.0,722505.8333333334,135988.08333333334,1.5608056599832916,5.333333333333333,14.416666666666666,21.599999999999998,867007.0,163185.7,1.8729667919799498,6.3999999999999995,17.299999999999997,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9fe0462c,Medium,15.0,962610.0,147833.0,1.3636363636363635,7.0,13.0,18.0,1155132.0,177399.6,1.6363636363636362,8.4,15.6,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9ff7cf01,High,28.77777777777778,1480794.5555555555,268170.3333333333,1.286926442567372,14.222222222222221,13.0,31.65555555555556,1628874.0111111111,294987.3666666667,1.4156190868241094,15.644444444444446,14.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9ff7cf01,Low,0.0,0.0,222433.33333333334,0.0,8.0,14.0,0.0,0.0,289163.3333333334,0.0,10.4,18.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
9ff7cf01,Medium,17.875,810624.625,172321.125,1.4450037707390648,5.0,15.125,21.45,972749.5499999999,206785.35,1.7340045248868778,6.0,18.15,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a024a368,High,27.833333333333332,1208807.5,240157.66666666666,1.2586352657004831,14.166666666666666,12.166666666666666,30.616666666666667,1329688.25,264173.43333333335,1.3844987922705316,15.583333333333334,13.383333333333335,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a024a368,Low,0.0,0.0,207877.0,0.0,6.0,16.25,0.0,0.0,270240.10000000003,0.0,7.800000000000001,21.125,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a024a368,Medium,16.2,611655.3,146615.5,1.9809190809190809,4.0,14.5,19.439999999999998,733986.36,175938.6,2.377102897102897,4.8,17.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a02f250c,High,25.22222222222222,1559697.6666666667,337283.77777777775,1.2048437943905779,13.222222222222221,14.777777777777779,27.744444444444447,1715667.4333333336,371012.15555555554,1.3253281738296359,14.544444444444444,16.255555555555556,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a02f250c,Low,0.0,0.0,52766.0,0.0,10.0,13.0,0.0,0.0,68595.8,0.0,13.0,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a02f250c,Medium,17.2,921014.8,244002.6,1.736263736263736,4.0,14.6,20.639999999999997,1105217.76,292803.12,2.083516483516483,4.8,17.52,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a045b770,High,26.181818181818183,1632482.3636363635,328965.45454545453,1.2850833348364998,12.909090909090908,15.545454545454545,28.800000000000004,1795730.6,361862.0,1.41359166832015,14.200000000000001,17.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a045b770,Low,0.0,0.0,32648.0,0.0,16.0,15.0,0.0,0.0,42442.4,0.0,20.8,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a045b770,Medium,18.875,515854.125,101683.375,1.3247941767339988,6.875,13.125,22.65,619024.95,122020.04999999999,1.5897530120807986,8.25,15.75,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a050e91a,High,28.1,1639304.8,297100.9,1.2619335479423068,14.8,12.0,30.910000000000004,1803235.2800000003,326810.99000000005,1.3881269027365377,16.28,13.200000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a050e91a,Low,0.0,0.0,147732.0,0.0,6.0,7.0,0.0,0.0,192051.6,0.0,7.800000000000001,9.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a050e91a,Medium,17.77777777777778,562310.8888888889,105744.0,1.1976308292097766,8.0,16.11111111111111,21.333333333333332,674773.0666666667,126892.79999999999,1.4371569950517318,9.6,19.333333333333332,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a09aba1d,High,27.0,1154180.1,247107.8,1.257367895545315,14.5,13.0,29.700000000000003,1269598.11,271818.58,1.3831046850998465,15.950000000000001,14.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a09aba1d,Medium,18.9,799681.9,151093.6,1.3689771013300427,5.7,15.6,22.679999999999996,959618.28,181312.32,1.6427725215960511,6.84,18.72,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0ad55fc,High,26.333333333333332,1547433.6666666667,323843.0,1.2238101809308117,14.583333333333334,17.333333333333332,28.96666666666667,1702177.0333333334,356227.30000000005,1.346191199023893,16.041666666666668,19.066666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0ad55fc,Low,0.0,0.0,164227.66666666666,0.0,12.333333333333334,16.333333333333332,0.0,0.0,213495.96666666667,0.0,16.033333333333335,21.233333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0ad55fc,Medium,18.4,1174350.2,219366.4,1.6016783216783217,4.4,20.6,22.08,1409220.24,263239.68,1.922013986013986,5.28,24.720000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0cc389a,High,24.714285714285715,1882419.857142857,475473.71428571426,1.2879382522239666,12.714285714285714,16.857142857142858,27.18571428571429,2070661.842857143,523021.0857142857,1.4167320774463634,13.985714285714286,18.542857142857144,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0cc389a,Low,0.0,0.0,393531.5,0.0,16.5,16.25,0.0,0.0,511590.95,0.0,21.45,21.125,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0cc389a,Medium,19.22222222222222,554677.7777777778,107945.33333333333,1.3089854265292862,7.666666666666667,15.444444444444445,23.066666666666666,665613.3333333333,129534.4,1.5707825118351433,9.2,18.53333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0e4b237,High,24.375,1656963.5,360672.0,1.2356756474519632,14.125,18.375,26.812500000000004,1822659.85,396739.2,1.3592432121971596,15.537500000000001,20.212500000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a0e4b237,Medium,18.0,699608.9166666666,151514.41666666666,1.4271839611913142,6.666666666666667,14.75,21.599999999999998,839530.7,181817.3,1.712620753429577,8.0,17.7,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a14ecd6f,High,27.142857142857142,1377825.142857143,318859.0,1.2316745672628024,15.142857142857142,12.571428571428571,29.857142857142858,1515607.6571428573,350744.9,1.3548420239890828,16.65714285714286,13.82857142857143,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a14ecd6f,Low,0.0,0.0,171315.66666666666,0.0,15.666666666666666,13.666666666666666,0.0,0.0,222710.36666666667,0.0,20.366666666666667,17.766666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a14ecd6f,Medium,14.6,830589.7,157592.8,1.4193240093240092,3.4,13.5,17.52,996707.6399999999,189111.36,1.703188811188811,4.08,16.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a199082b,High,30.0,1863827.7333333334,370185.93333333335,1.3225648213610637,13.8,14.6,33.0,2050210.5066666668,407204.52666666673,1.4548213034971702,15.180000000000001,16.060000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a199082b,Low,0.0,0.0,148679.0,0.0,17.0,17.0,0.0,0.0,193282.7,0.0,22.1,22.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a199082b,Medium,19.666666666666668,1121081.0,229797.0,1.339258780435251,6.0,15.333333333333334,23.6,1345297.2,275756.39999999997,1.607110536522301,7.199999999999999,18.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a1d1d855,High,28.0,1429148.2,226820.3,1.2714580449363733,13.6,12.6,30.800000000000004,1572063.02,249502.33000000002,1.3986038494300108,14.96,13.860000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a1d1d855,Low,0.0,0.0,237221.0,0.0,10.0,14.0,0.0,0.0,308387.3,0.0,13.0,18.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a1d1d855,Medium,16.666666666666668,720784.2222222222,139843.33333333334,1.9282168086089655,5.111111111111111,17.22222222222222,20.0,864941.0666666667,167812.0,2.3138601703307584,6.133333333333333,20.666666666666664,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a1f12a6c,High,26.285714285714285,1715081.7142857143,357859.85714285716,1.236061582527748,13.714285714285714,15.857142857142858,28.914285714285715,1886589.885714286,393645.8428571429,1.3596677407805229,15.085714285714285,17.442857142857143,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a1f12a6c,Low,0.0,0.0,54209.0,0.0,5.0,17.0,0.0,0.0,70471.7,0.0,6.5,22.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a1f12a6c,Medium,17.818181818181817,736673.2727272727,142815.45454545456,1.527842442762229,5.363636363636363,15.0,21.38181818181818,884007.9272727272,171378.54545454547,1.8334109313146747,6.436363636363636,18.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a26f3975,High,26.285714285714285,1486475.7142857143,298809.85714285716,1.2520597851867201,14.714285714285714,14.142857142857142,28.914285714285715,1635123.285714286,328690.8428571429,1.3772657637053922,16.185714285714287,15.557142857142859,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a26f3975,Medium,16.692307692307693,875911.5384615385,169490.46153846153,1.3294971897198617,4.923076923076923,15.307692307692308,20.03076923076923,1051093.8461538462,203388.55384615384,1.595396627663834,5.907692307692308,18.369230769230768,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2892004,High,26.923076923076923,1848068.3076923077,393242.76923076925,1.2533283437916816,13.153846153846153,15.0,29.615384615384617,2032875.1384615386,432567.0461538462,1.3786611781708498,14.46923076923077,16.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2892004,Low,0.0,0.0,206055.0,0.0,16.0,14.0,0.0,0.0,267871.5,0.0,20.8,18.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2892004,Medium,18.0,1160280.0,206380.2,1.4530492898913951,4.0,17.4,21.599999999999998,1392336.0,247656.24,1.7436591478696741,4.8,20.88,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2d9fb74,High,29.0,899426.2857142857,176888.42857142858,1.2185601366052494,16.857142857142858,14.857142857142858,31.900000000000002,989368.9142857143,194577.27142857146,1.3404161502657745,18.542857142857144,16.342857142857145,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2d9fb74,Low,0.0,0.0,307815.0,0.0,10.0,15.333333333333334,0.0,0.0,400159.5,0.0,13.0,19.933333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2d9fb74,Medium,15.3,793513.3,178449.8,1.5173879551820728,3.4,16.9,18.36,952215.96,214139.75999999998,1.8208655462184873,4.08,20.279999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2dd881e,High,31.0,2118321.0,277404.3333333333,1.21489898989899,16.0,12.666666666666666,34.1,2330153.1,305144.76666666666,1.336388888888889,17.6,13.933333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a2dd881e,Medium,16.833333333333332,768787.1666666666,177815.5,1.6636363636363638,2.5,16.0,20.2,922544.6,213378.6,1.9963636363636366,3.0,19.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a30df4f5,High,26.363636363636363,1704558.0909090908,291884.1818181818,1.212836436113948,14.818181818181818,16.181818181818183,29.000000000000004,1875013.9000000001,321072.60000000003,1.334120079725343,16.3,17.800000000000004,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a30df4f5,Medium,16.555555555555557,949922.1111111111,157691.66666666666,1.598379688575767,4.888888888888889,17.555555555555557,19.866666666666667,1139906.5333333332,189229.99999999997,1.9180556262909203,5.866666666666667,21.066666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a35c7842,High,27.5,1669354.0,372704.25,1.217900979123309,14.875,13.125,30.250000000000004,1836289.4000000001,409974.67500000005,1.33969107703564,16.3625,14.437500000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a35c7842,Low,0.0,0.0,144054.0,0.0,10.0,16.25,0.0,0.0,187270.2,0.0,13.0,21.125,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a35c7842,Medium,16.5,715863.125,131775.25,1.5454278870639164,5.125,17.0,19.8,859035.75,158130.3,1.8545134644766996,6.1499999999999995,20.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a40e05c1,High,25.8,1769908.0,422122.4,1.1342341137123746,15.6,13.8,28.380000000000003,1946898.8,464334.6400000001,1.2476575250836122,17.16,15.180000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a40e05c1,Medium,17.0,951599.8333333334,160414.0,1.4520152505446624,6.166666666666667,15.5,20.4,1141919.8,192496.8,1.742418300653595,7.4,18.599999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a46b6249,High,26.0,1957501.0,429604.5,1.2138009049773757,14.0,12.0,28.6,2153251.1,472564.95,1.3351809954751133,15.400000000000002,13.200000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a46b6249,Low,0.0,0.0,105592.5,0.0,9.0,11.0,0.0,0.0,137270.25,0.0,11.700000000000001,14.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a46b6249,Medium,18.0,361604.6666666667,91700.66666666667,1.6777777777777778,6.333333333333333,13.0,21.599999999999998,433925.60000000003,110040.8,2.013333333333333,7.6,15.6,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a495eaf3,High,30.2,1536010.4,323236.8,1.2108695652173913,16.8,16.2,33.22,1689611.44,355560.48000000004,1.3319565217391305,18.480000000000004,17.82,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a495eaf3,Low,0.0,0.0,95258.0,0.0,5.0,16.5,0.0,0.0,123835.40000000001,0.0,6.5,21.45,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a495eaf3,Medium,19.8,645453.2,135344.0,1.6694805194805196,4.0,17.6,23.76,774543.84,162412.8,2.0033766233766235,4.8,21.12,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a4eb52e8,High,28.125,1224520.375,209790.25,1.1976167850181008,16.375,14.875,30.937500000000004,1346972.4125,230769.27500000002,1.3173784635199108,18.012500000000003,16.3625,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a4eb52e8,Low,0.0,0.0,109901.33333333333,0.0,13.666666666666666,17.0,0.0,0.0,142871.73333333334,0.0,17.766666666666666,22.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a4eb52e8,Medium,12.0,623923.4444444445,136045.66666666666,1.475,2.6666666666666665,16.666666666666668,14.399999999999999,748708.1333333334,163254.8,1.77,3.1999999999999997,20.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a500afe1,High,29.0,1059257.2,212338.7,1.2187789993313676,15.4,17.3,31.900000000000002,1165182.9200000002,233572.57000000004,1.3406568992645045,16.94,19.03,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a500afe1,Low,0.0,0.0,189324.5,0.0,4.5,15.0,0.0,0.0,246121.85,0.0,5.8500000000000005,19.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a500afe1,Medium,18.25,855734.375,181089.25,1.463690476190476,5.75,22.0,21.9,1026881.25,217307.1,1.7564285714285712,6.8999999999999995,26.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a58bf05b,High,26.666666666666668,2013256.6666666667,377520.0,1.2691406821841604,13.333333333333334,17.0,29.333333333333336,2214582.3333333335,415272.00000000006,1.3960547504025766,14.666666666666668,18.700000000000003,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a58bf05b,Medium,18.5,864957.0,213452.0,1.438235294117647,5.5,10.5,22.2,1037948.3999999999,256142.4,1.7258823529411764,6.6,12.6,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a635b43b,High,24.142857142857142,1843218.4285714286,383159.28571428574,1.2396072408576495,10.714285714285714,15.571428571428571,26.55714285714286,2027540.2714285718,421475.2142857143,1.3635679649434145,11.785714285714286,17.12857142857143,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a635b43b,Low,0.0,0.0,234252.0,0.0,8.0,15.666666666666666,0.0,0.0,304527.60000000003,0.0,10.4,20.366666666666667,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a635b43b,Medium,17.2,791103.7,130166.2,1.5363930221824957,5.4,13.7,20.639999999999997,949324.44,156199.44,1.8436716266189948,6.48,16.439999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a6859260,High,25.4,1482392.6,305835.6,1.2470899470899472,13.2,12.4,27.94,1630631.8600000003,336419.16,1.371798941798942,14.52,13.640000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a6859260,Low,0.0,0.0,231538.0,0.0,8.0,16.0,0.0,0.0,300999.4,0.0,10.4,20.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a6859260,Medium,15.666666666666666,630060.75,146046.58333333334,1.4380050505050506,3.8333333333333335,15.25,18.799999999999997,756072.9,175255.9,1.7256060606060606,4.6,18.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a6c30232,High,28.0,938456.6,177476.3,1.2602298659684672,15.0,14.6,30.800000000000004,1032302.26,195223.93,1.386252852565314,16.5,16.060000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a6c30232,Medium,18.5,668881.8,136284.3,1.396814713064713,5.7,16.1,22.2,802658.16,163541.15999999997,1.6761776556776555,6.84,19.32,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a74c182c,High,27.6,1339883.1,262611.9,1.2861216931216932,15.1,14.4,30.360000000000003,1473871.4100000001,288873.09,1.4147338624338626,16.61,15.840000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a74c182c,Low,0.0,0.0,269885.75,0.0,12.75,13.0,0.0,0.0,350851.47500000003,0.0,16.575,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a74c182c,Medium,17.333333333333332,698039.0,141886.66666666666,1.334340428090428,5.833333333333333,15.0,20.799999999999997,837646.7999999999,170263.99999999997,1.6012085137085137,6.999999999999999,18.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
a7b58a6a,Medium,14.0,939114.5,251826.0,1.2916666666666665,6.0,14.5,16.8,1126937.4,302191.2,1.5499999999999998,7.199999999999999,17.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
